"Scenario","simulation","Africa","East Asia","Eastern Europe and Central Asia","Latin America","North America","Oceania","South Asia","Western and Central Europe","Western Asia"
"Business As Usual",189,0.248927133156934,0.878426380728461,1,0.331811232172171,0.589690645806761,0.311373661573016,0.373953152475484,0.631834620876822,0.90361242788645
"Business As Usual",190,1,0.809217071844203,0.476992993474463,0.458354319257635,0.47803350758786,0.188038149125037,0.620627788284877,0.333931392284128,1
"Business As Usual",191,0.950644426956899,0.915405293683555,0.53753143775849,0.347524853362406,0.464358990981073,0,0.489027356790064,0.686594102894917,1
"Business As Usual",192,0.911864581255387,0.85919966480209,1,0.333336998784386,0.473635944801607,0.49410553605493,0.48451249704422,0.639699496203251,0.505418895848258
"Business As Usual",193,0.270158767717115,0.906294127683503,0.705286441310612,0.304026562352615,0.515071765817877,0,0.40586040799137,0.57548101580507,0.797138563855643
"Business As Usual",194,1,0.897484121912719,0.592840874445785,0.411719207447748,0.482683817533112,0.202812506387979,0.512648927254538,0.646233067073719,1
"Business As Usual",195,1,0.855072648662473,0.680427265817492,0.396787550748911,0.362710612568409,0.133167827512851,0.625338420611424,0.766148227180277,1
"Business As Usual",196,0.774664765592506,0.754054089837175,0.497755724011449,0.281184679927481,0.404281534935865,0.333005108430313,0.516987825848949,0.246455263890075,0.931053814311259
"Business As Usual",197,0.830901864367114,0.877121633231719,1,0.264283883772158,0.377302642474995,7.86915959411865e-05,0.411952338352187,0,0.506099070179692
"Business As Usual",198,0.73660916343915,0.943287855066557,0.571697771316428,0.342503124928165,0.406864438706619,0.304052641172763,0.539480079599933,0.237225717665057,1
"Business As Usual",199,0.932410307605011,0.914429050095341,1,0.368703480078124,0.475075016432648,0.512061593967377,0.390325702221677,0.463151485291228,0.469239980313851
"Business As Usual",200,0.745475715248885,0.771918785173511,1,0.405037785140661,0.498951660810977,1,0.49707895521411,0.701233921314407,1
"Business As Usual",201,0.835963489741748,0.862434038100486,0.222023539499472,0.318143703579444,0.539836185485993,0.000579504859608092,0.42928166847506,0.100234250056575,0
"Business As Usual",202,0.730582382873382,0.887594605125489,0.734024230986837,0.315653678101157,0.459299092894746,0.000511723508503949,0.542435558525144,0.218639458349468,0.773003808147333
"Business As Usual",203,0.769007293844706,0.784284752386537,0.397212298687531,0.349829514557082,0.472099193837883,0.408482679136147,0.477100587774067,0.675183957109838,1
"Business As Usual",204,0.577720679089333,0.845673841948934,1,0.345952768552607,0.730606332608082,0.293605860297755,0.461668864228458,0.685364925080765,0.354481941408303
"Business As Usual",205,0.801236550909852,0.829023059521423,0.7882601642818,0.300048503281804,0.510926020402271,0.666555008692816,0.464307150259068,0.44881166481338,0
"Business As Usual",206,0.278544389163023,0.923214174392257,0.910546764713101,0.356736504193152,0.349703446784189,0.239068778196065,0.455111035953493,0.568241788336674,0.456835700949826
"Business As Usual",207,0.53275676000069,0.910699101778363,0.0872756867884433,0.382614415885552,0.456154681860969,0.143763123703049,0.515498127789454,0.610400418822049,1
"Business As Usual",208,0.42535010810794,0.917167471240076,1,0.350747879641503,0.498723805443831,0.564098159191151,0.329326835490411,0.419136597080452,0.224741875229702
"Business As Usual",209,0.943747194907232,0.875505688496641,0.70578884623276,0.362633979738576,0.427656216850356,0.372575658121167,0.527419912604612,0.121600372218353,1
"Business As Usual",210,1,0.973512715394356,0.661578014030239,0.42608909559326,0.390437486181667,0.000197021983050124,0.577467510576429,0.856407051403495,0.000357753983597753
"Business As Usual",211,1,0.910087995870137,0.600561752698659,0.357301057560968,0.403077937477412,0.397412265875722,0.474968903829991,0.812954568379342,0.0233347972389564
"Business As Usual",212,0.82695174380776,0.950302662739888,0.347318400027903,0.356176406347787,0.444052176800693,0.584492724999927,0.494037589500272,0.681080175625341,1
"Business As Usual",213,1,0.653564567507685,0.723845109713605,0.514060636042446,0.61494284574259,0.907758012580149,0.360540439661011,0.978148909006647,1
"Business As Usual",214,0.303955257213944,0.838069708711015,1,0.384411329337068,0.397630744202369,0.926876737249586,0.400366293125087,0.671247008172559,1
"Business As Usual",215,0.225946231555904,0.921037269729541,0.373873959926521,0.356772778068631,0.494842990276627,0.650017353445601,0.520375524928092,0.758502327521941,0.642928300045372
"Business As Usual",216,0.898741589483133,0.890933357710674,0.044493667188167,0.338355593447452,0.420492047001728,0,0.541294003765318,0.206397084015647,1
"Business As Usual",217,0.366967909447941,0.773244934474938,1,0.426193696992269,0.468703202281943,0.852320311523524,0.494560872907866,0.844007238366404,1
"Business As Usual",218,0.670320609304369,0.927534201170381,0.961693517603877,0.307072533935785,0.377760527619009,0.477843116423017,0.467889528293284,0.000213147927603937,0.45325663958441
"Business As Usual",219,0.921719385127017,0.701058547761202,1,0.341391868354613,0.476305880884744,0.00033313847519998,0.462513987734909,0.654405324038003,0.636519876167672
"Business As Usual",220,0.767314951904439,0.876498469424851,1,0.382216832184478,0.578747808764991,0.522355897602163,0.429037385999456,0.477327296721378,0
"Business As Usual",221,0.950786789690278,0.922968276989759,0.610441321860008,0.327480656134375,0.480584670154807,0,0.363086915396114,0.01593762220399,0.689245153062097
"Business As Usual",222,0.648700537301222,0.888803111782157,0.580340211972887,0.279887110243033,0.355702632108877,0.33792750596377,0.47086026865313,0.297264634562035,0.942225708677708
"Business As Usual",223,0.90202628477477,0.774058686859305,0.572540010123644,0.397415958691982,0.514618265507487,1,0.451771141858206,0.786034145129741,0.893333806519001
"Business As Usual",224,0.880171149924323,0.764129108293302,0.997429375865392,0.368231065407124,0.337121849729326,0.35823885257367,0.473399193664634,0.985519412251854,1
"Business As Usual",225,0.530368141047395,0.771616927848102,0.928416590097556,0.358451257619009,0.464340296281926,0.55015012680582,0.497215315671849,0.587567085765291,1
"Business As Usual",226,0.714078381485876,0.842338865680633,0.766047835317524,0.275926701690268,0.44590603072033,0.692453849731722,0.532158084037842,0.425138195785236,0.828359209124352
"Business As Usual",227,0.806453250220345,0.842244725975462,0.925723737611143,0.307719782121897,0.489220010054313,0.449935732342359,0.464924310218483,0.597643854835184,1
"Business As Usual",228,0.810531465939354,0.867566758212355,0.821873704488458,0.314160020969662,0.402623332334229,0.617785227442281,0.468768575420628,0.472249118016791,0.689219174304278
"Business As Usual",229,1,0.757342728355217,1,0.296862008345625,0.43934410919202,0.956699126160276,0.454409844133764,0.340397543687834,0.0482595748526126
"Business As Usual",230,0.651810606806023,0.846555346210594,1,0.311187214243379,0.443555380601213,0.258518356907487,0.45160849235853,0.642991421665362,1
"Business As Usual",231,0.908355738921708,0.835009056637167,0.953590680094036,0.384060797088347,0.293250420671565,0.467254052728878,0.498132494921116,0.904186216647509,0.0742709825736571
"Business As Usual",232,0.606892757373898,0.864113533600884,1,0.288964281051042,0.397025919718011,0.000451954765144778,0.523192259184811,0.402564188462958,0.465319051066239
"Business As Usual",233,0.604319345093507,0.893097466343766,0.940541526199734,0.264252447985409,0.495976385813761,0.138073264911867,0.452347998325959,0.349123524271479,0.434003371005251
"Business As Usual",234,0.58570452550691,0.751965598623057,1,0.367939022216921,0.417242540662024,0.350736631837467,0.443921876631224,0.804322682074301,1
"Business As Usual",235,0.973377292860515,0.848865136375993,0.972082236836514,0.35839087517599,0.507860957467112,0.0302672374314966,0.501178185822435,0.297875919099484,0.782809675492807
"Business As Usual",236,0.735447074449849,0.850459638660561,0.5457796524651,0.267564865754245,0.459323790345938,0,0.387353352803738,0.597032099987442,0.888890252308696
"Business As Usual",237,0.633166028242899,0.812314583599864,0.69019072978613,0.26765352339182,0.428537761766245,0.52012095078849,0.487424850485778,0.488196361378735,0.702343005157298
"Business As Usual",238,0.34668567462111,0.844173495862499,0.839798208403958,0.278171136054859,0.536669154989414,0.271504930244874,0.4134910349676,0.895476436371887,0
"Business As Usual",239,0.672861073996979,0.924013821943992,0.0528632230067798,0.371427745057073,0.526210940508975,0.460844041907535,0.591854006045928,0.200602567488594,0.353401323597907
"Business As Usual",240,0.673257453954289,0.836703027283291,0.844601312305723,0.240887826918037,0.2762972785659,0.362927570059109,0.49323343884892,0.489813723605667,1
"Business As Usual",241,0.531006577169378,0.870305755583328,0.941803274130333,0.285394940210296,0.483551641861836,0.000277839104158227,0.408546897344915,0.500479525991575,0.369118828993472
"Business As Usual",242,0.949653955185976,0.73978807289479,0.736293288382669,0.376638157215602,0.494694439157532,0.799436313333565,0.476228497046652,0.616762374795845,0.528458425573139
"Business As Usual",243,0.258289338311104,0.836591732480418,0.823366929578796,0.263636377741837,0.355963347456304,0.344174160221724,0.574396750839283,0.378785987086691,0.15034029985904
"Business As Usual",244,0.328095847724138,0.909203733578582,0.592874828903466,0.270368573701655,0.42887204915712,0.0354573908960293,0.505087069063977,0.524989040282025,0.199354120410538
"Business As Usual",245,0.606011730307275,0.900815211353005,0.873518716916036,0.269498379372731,0.36819403507321,0.0921672969911596,0.400989375980847,0.531232499060219,0.852887971517253
"Business As Usual",246,0.592353196033389,0.854963890187886,0.407943480231151,0.305477419884035,0.571940240094946,0.168193786797307,0.498611392114125,0.72817209879435,0.437193041422711
"Business As Usual",247,-0.000635265256789261,0.868019441357963,0.148762530540449,0.504981273392747,0.401491206543968,0.259422132126494,0.643177447150309,0.563728426342775,0
"Business As Usual",248,0.802848498552936,0.865244061295779,0.000330293252406743,0.386134285898646,0.525102259272839,0.969099792959254,0.436000524084779,0.635683656797478,1
"Business As Usual",249,0.11489283503309,0.891624941469816,0.602371289275628,0.332148645781231,0.392585065060406,0.000412909604947827,0.548513435167278,0.460377283925388,1
"Business As Usual",250,0.414824443254937,0.970456481554819,0.789075053261731,0.341556875096563,0.415829303680286,0.0372665274730075,0.489547758477088,0.575409778205831,0.98618209176233
"Business As Usual",251,0.656674078058101,0.754624062647045,0.662535881035633,0.353689164378386,0.476607454193404,0.533059127277692,0.466701508272516,0.444122054045781,1
"Business As Usual",252,0.932569820135813,0.757574185465382,0.709994453337882,0.373437390428283,0.392023288692793,0.846016253916886,0.331638644479249,0.704263733130536,1
"Business As Usual",253,0.78162787444221,0.826432676268093,0.884581619430028,0.359190004672222,0.411284923392368,4.39932614863026e-05,0.558099196901744,0.524590044847838,1
"Business As Usual",254,0.904218166186563,0.838992571413768,0.538866405734791,0.331453862152196,0.499268381913704,0.000165738936303965,0.491381878862768,0.208019339336416,0.696285124730315
"Business As Usual",255,0.721513043642714,0.93855182731427,0.709501933531886,0.335534774087028,0.462605056273414,0.197335569661764,0.497600058300259,0.305945296050442,1
"Business As Usual",256,0.369132329675147,0.823793647319038,1,0.359818467663165,0.447436997785069,0.734251941855317,0.521867159130945,0.76405835746977,0.000502183138623191
"Business As Usual",257,0.807691065813917,0.846255150729294,0.125980448239359,0.343837056219741,0.514263787030714,0.891100692499603,0.48737982377721,0.141366049311554,0.953128755084352
"Business As Usual",258,0.815906925378725,0.858023087764556,0.813007164969729,0.394852149267501,0.565138945936056,0.556543138002587,0.479088867090284,0.388398983489768,1
"Business As Usual",259,0.247077601588901,0.837839224931027,0.715268018467158,0.345829630600269,0.369162752386239,0.0408480243376084,0.447362645243131,0.664632446735236,1
"Business As Usual",260,0.415170492853366,0.960853594104354,0.282548721584916,0.307811421466868,0.280458875809576,0.490538945664298,0.48216235696877,0.787597420765017,0.366892073956013
"Business As Usual",261,0.250071787336572,0.831322247449674,1,0.360361137152071,0.501451356957013,0.52112780832335,0.3887902021984,0.336075846438323,0.718487227649578
"Business As Usual",262,0.579362479644265,0.828513770772604,0.955525122659221,0.31090846423287,0.564351425300545,0,0.474096009163095,0.105421072953915,0.854131146240764
"Business As Usual",263,0.860793943196461,0.873375618123785,0.832226902491805,0.358321495404017,0.562209714724849,0.59194478551517,0.425090697305608,0.157279749399365,0.176505471689962
"Business As Usual",264,0.49131805036287,0.9987732385067,0.696161233723916,0.366997735061591,0.464470817150986,0,0.485227515613826,0.21607412510113,0.703774896505416
"Business As Usual",265,0.262910475743948,0.869153922022049,1,0.349901413134227,0.418290118052586,0.306910483598252,0.459236558574114,0.210958818443102,1
"Business As Usual",266,1,0.715884136247646,0.967674000960168,0.446603737371299,0.474465843857782,0.863585410781631,0.387862566258318,0.967356096356346,0.684126093387678
"Business As Usual",267,0.843241612215334,0.834862479358995,0.634981321073804,0.272470423807586,0.426293560570037,0.365249070339811,0.283644993409984,0.372046919845819,1
"Business As Usual",268,0.979738019999087,0.695502759070626,1,0.343273274651045,0.370655598637365,0.729024501568026,0.463433875377826,0.560440597915717,1
"Business As Usual",269,1,0.773415416105707,1,0.347777605994994,0.4478698835685,0,0.373105825713903,0.707361646948305,1
"Business As Usual",270,0.0773632310673137,0.912392090603821,0.5996754957367,0.347640455547274,0.529601430441022,0,0.449912507726269,0.142437225075709,0.681857893254271
"Business As Usual",271,0.874453926963264,0.850481019211035,1,0.324960422699517,0.190210712062257,0.550003390773057,0.397596237323902,0.96209774189377,0.775222462837393
"Business As Usual",272,0.9771986543257,0.792556432825148,1,0.411893611623925,0.463004556278953,0.794995466951306,0.423871638548903,1,1
"Business As Usual",273,0.722919649140185,0.843292171390454,0.482761703466941,0.344673572796241,0.406827438446385,0.329062512734303,0.419881263307312,0.633404149325362,0.330662045354193
